rosbagTimestamp,layout,dim,data_offset,data
1630056951371806072,,[],0,"[0.45, -1.16, -0.17, -5.5625, -5.0625, 291.8125]"
1630056951417817260,,[],0,"[1.1400000000000001, -0.46, -0.18, -5.25, -5.1875, 293.75]"
1630056951467165557,,[],0,"[1.22, 0.03, -0.11, -5.125, -5.125, 296.4375]"
1630056951514812753,,[],0,"[0.93, -0.07, 0.09, -5.25, -5.1875, 299.375]"
1630056951567612508,,[],0,"[0.46, -0.14, 0.0, -5.4375, -5.3125, 302.0625]"
1630056951616365131,,[],0,"[0.32, -0.43, 0.11, -5.8125, -5.0625, 304.5]"
1630056951667102304,,[],0,"[0.41000000000000003, -0.04, -0.03, -6.125, -4.375, 306.6875]"
1630056951716896573,,[],0,"[0.43, -0.17, 0.3, -6.625, -3.6875, 309.1875]"
1630056951775910705,,[],0,"[0.42, -0.4, 0.08, -7.3125, -3.625, 311.6875]"
1630056951834425683,,[],0,"[0.13, -0.73, 0.06, -7.25, -4.0625, 313.625]"
1630056951899724325,,[],0,"[1.03, -0.11, -0.2, -7.0, -4.1875, 315.25]"
1630056952043130785,,[],0,"[0.31, -0.08, -0.23, -7.125, -4.1875, 318.125]"
1630056952109065434,,[],0,"[0.17, -0.56, -0.39, -7.125, -4.375, 320.25]"
1630056952109142998,,[],0,"[0.12, -0.6900000000000001, -0.27, -6.3125, -4.3125, 321.6875]"
1630056952109170936,,[],0,"[0.43, -0.12, -0.15, -5.6875, -3.6875, 324.0]"
1630056952204862945,,[],0,"[0.26, 0.31, -0.61, -5.375, -3.0, 326.25]"
1630056952204904438,,[],0,"[-0.06, 0.18, -0.06, -5.0, -2.625, 328.625]"
1630056952265284038,,[],0,"[-0.37, -0.32, 0.08, -4.625, -2.0625, 331.0]"
1630056952299788835,,[],0,"[-0.15, -0.22, 0.28, -4.4375, -0.9375, 332.875]"
1630056952333181644,,[],0,"[-0.02, -0.17, 0.27, -4.6875, 0.125, 334.875]"
1630056952424326831,,[],0,"[0.21, -0.08, 0.0, -5.3125, 0.8125, 337.0625]"
1630056952433367364,,[],0,"[-0.46, -0.87, -0.01, -5.875, 1.0, 339.5]"
1630056952478663068,,[],0,"[-0.49, -0.29, -0.06, -5.8125, 1.0625, 341.4375]"
1630056952537032701,,[],0,"[-0.75, -1.44, 1.0, -5.8125, 1.0625, 342.9375]"
1630056952573209234,,[],0,"[0.45, 0.46, -0.8200000000000001, -7.3125, 0.5625, 344.5]"
1630056952621716415,,[],0,"[-0.2, -0.75, -0.3, -6.9375, -0.625, 345.0625]"
1630056952671758415,,[],0,"[-0.1, -0.8200000000000001, -0.15, -6.1875, -0.8125, 344.875]"
1630056952721678427,,[],0,"[0.51, -0.11, -0.04, -6.0625, -0.3125, 346.1875]"
1630056952770820864,,[],0,"[0.46, 0.68, -0.59, -6.4375, -0.875, 347.75]"
1630056952822703771,,[],0,"[-0.44, -0.5, -0.31, -6.375, -1.4375, 348.5625]"
1630056952873167114,,[],0,"[-0.19, -0.12, 0.13, -6.3125, -0.625, 348.8125]"
1630056952924566750,,[],0,"[-0.04, -0.3, 0.49, -6.375, 0.3125, 349.5625]"
1630056952973459189,,[],0,"[-0.18, -0.39, 0.62, -6.8125, 0.3125, 349.875]"
1630056953026818323,,[],0,"[-0.37, -0.01, 0.2, -7.5, 0.5, 349.75]"
1630056953078701804,,[],0,"[-0.39, -0.14, 0.39, -7.0625, 1.125, 349.5]"
1630056953129385738,,[],0,"[-0.06, 0.06, 0.3, -6.75, 1.875, 349.3125]"
1630056953177719800,,[],0,"[0.47000000000000003, -0.76, -0.4, -7.25, 1.75, 349.875]"
1630056953225503302,,[],0,"[-1.3900000000000001, -1.54, -0.42, -7.25, 1.4375, 349.875]"
1630056953279573868,,[],0,"[-0.37, -0.27, -0.55, -7.25, 1.8125, 349.25]"
1630056953327352805,,[],0,"[-0.33, -0.05, -0.43, -7.25, 2.4375, 349.625]"
1630056953374420140,,[],0,"[-0.25, 0.22, -0.74, -7.5625, 2.25, 349.75]"
1630056953421672695,,[],0,"[-1.01, -0.23, -0.8300000000000001, -7.875, 2.0, 349.5625]"
1630056953472044206,,[],0,"[-0.31, 0.21, -0.33, -7.75, 2.0625, 349.0]"
1630056953517464505,,[],0,"[-0.46, -0.24, 0.45, -8.25, 2.4375, 349.0625]"
1630056953564557428,,[],0,"[-0.39, -0.49, 0.43, -9.375, 2.8125, 349.125]"
1630056953611270478,,[],0,"[-0.75, -0.64, -0.19, -9.4375, 2.6875, 349.0625]"
